cand_id;job_id;distance_km;match_score;match_rank;cand_gender;cand_age_bucket;cand_domicile_province;cand_domicile_region;cand_education;job_contract_type;job_professional_category;job_sector;job_work_province
7,564,734;ORD_3972_1635;0;9.996.331.024;4;Female;25-34;RM;LAZIO;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
5,929,617;ORD_3972_1635;4.779.856.873;9.996.134.949;5;Female;35-44;RM;LAZIO;Degree / High School : Classical High School;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
559,885;ORD_3972_1635;9.967.202.759;9.996.091.461;6;Female;35-44;FR;LAZIO;Master's Degree : Business Economics;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
6,378,053;ORD_3972_1635;0;9.995.637.512;7;Female;15-24;RM;LAZIO;Degree / High School : High School specializing in Humanities;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
5,422,365;ORD_3972_1635;0;9.995.324.707;8;Male;35-44;RM;LAZIO;Bachelor's Degree : Costume and Fashion Operator;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
199,085;ORD_3972_1635;0;9.995.243.073;9;Female;35-44;RM;LAZIO;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
3,087,506;ORD_3972_1635;0;9.995.107.269;10;Male;25-34;RM;LAZIO;Degree / High School : Accountancy;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
5,818,824;ORD_3982_1635;4.960.707.188;9.996.367.645;1;Female;25-34;MB;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
5,839,791;ORD_3982_1635;9.222.902.298;9.996.043.396;2;Female;25-34;MB;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
5,532,644;ORD_3982_1635;0;9.995.224.762;3;Female;25-34;MB;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
5,449,191;ORD_3982_1635;8.363.996.506;9.994.976.044;4;Female;25-34;MB;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
5,595,762;ORD_3982_1635;8.363.996.506;9.994.928.741;5;Female;45-54;MB;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
5,307,768;ORD_3982_1635;9.222.902.298;999.463.501;6;Female;55-74;MB;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
7,061,768;ORD_3982_1635;9.222.902.298;9.994.504.547;7;Female;35-44;MB;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
5,906,905;ORD_3982_1635;6.332.594.395;9.994.151.306;8;Male;15-24;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
6,320,243;ORD_3982_1635;4.402.802.467;9.993.675.995;9;Female;45-54;MB;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
6,617,178;ORD_3982_1635;1.262.210.274;9.993.660.736;10;Female;25-34;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
7,010,706;ORD_4000_1635;1.686.301.804;9.995.063.019;1;Female;35-44;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
4,847,040;ORD_4000_1635;1.136.807.442;9.994.408.417;2;Female;25-34;MB;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
7,539,532;ORD_4000_1635;134.548.378;9.994.237.518;3;Female;35-44;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
7,061,768;ORD_4000_1635;1.099.553.299;9.993.537.903;4;Female;35-44;MB;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
6,415,653;ORD_4000_1635;136.762.104;9.992.552.185;5;Female;25-34;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
6,414,725;ORD_4000_1635;143.049.736;9.991.373.444;6;Female;25-34;LC;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
5,730,092;ORD_4000_1635;5.481.705.666;9.990.287.781;7;Male;25-34;MB;LOMBARDIA;Bachelor's Degree : Language Mediation (L-12);Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
4,294,016;ORD_4000_1635;1.136.807.442;9.990.111.542;8;Male;25-34;MB;LOMBARDIA;Degree / High School : Aircraft Construction Technician;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
5,994,947;ORD_4000_1635;1.804.790.878;9.990.103.149;9;Male;25-34;CO;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
6,635,664;ORD_4000_1635;1.136.807.442;998.886.795;10;Female;35-44;MB;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MB 
4,009,344;ORD_4001_1635;3.346.346.664;9.996.282.196;1;Female;25-34;VR;VENETO;Degree / High School : Scientific High School;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MN 
6,488,123;ORD_4001_1635;1.786.698.151;9.995.178.223;2;Female;45-54;MN;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MN 
6,985,042;ORD_4001_1635;3.008.564.568;9.994.696.045;3;Female;35-44;MN;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MN 
4,362,839;ORD_4001_1635;3.787.376.022;9.994.664.764;4;Male;25-34;MN;LOMBARDIA;Degree / High School : Programmer Accountant;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MN 
5,006,996;ORD_4001_1635;3.346.346.664;9.993.483.734;5;Female;25-34;VR;VENETO;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MN 
4,890,164;ORD_4001_1635;3.346.346.664;999.333.725;6;Female;25-34;VR;VENETO;Degree / High School : Scientific High School;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MN 
1,235,106;ORD_4001_1635;9.669.195.175;9.993.320.465;7;Female;45-54;MN;LOMBARDIA;"Degree / High School : Expert Degree in Tourism Sciences;Bachelor's Degree : Economics and Management of Tourism Services;Master's Degree in Humanities/Social Sciences";Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MN 
283,4;ORD_4001_1635;3.346.346.664;9.992.470.551;8;Female;55-74;VR;VENETO;"Degree / High School : Art High School;Degree / High School : Surveying";Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MN 
5,050,388;ORD_4001_1635;0;9.992.211.914;9;Female;25-34;MN;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MN 
5,529,406;ORD_4001_1635;3.208.459.091;9.990.748.596;10;Female;25-34;MN;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MN 
7,569,288;ORD_4005_1635;3.842.007.828;9.997.423.553;1;Female;35-44;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;BG 
6,127,420;ORD_4005_1635;4.045.453.644;9.995.788.574;2;Female;25-34;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;BG 
6,108,480;ORD_4005_1635;6.718.582.916;9.993.222.046;3;Female;45-54;VA;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;BG 
6,714,278;ORD_4005_1635;4.045.453.644;9.993.146.515;4;Female;35-44;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;BG 
6,194,434;ORD_4005_1635;4.045.453.644;9.992.208.862;5;Female;55-74;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;BG 
7,786,464;ORD_4005_1635;4.045.453.644;9.991.973.877;6;Female;35-44;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;BG 
7,263,409;ORD_4005_1635;4.045.453.644;9.990.807.343;7;Female;25-34;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;BG 
5,849,368;ORD_4005_1635;4.045.453.644;9.990.657.806;8;Female;35-44;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;BG 
4,881,508;ORD_4005_1635;0;9.990.612.793;9;Female;25-34;BG;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;BG 
6,558,579;ORD_4005_1635;362.653.923;9.990.254.974;10;Male;45-54;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;BG 
6,208,104;ORD_4016_1635;1.306.286.335;9.998.505.402;1;Female;35-44;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
6,553,788;ORD_4016_1635;1.514.988.232;9.998.326.111;2;Female;25-34;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
6,921,886;ORD_4016_1635;1.306.286.335;9.997.216.034;3;Female;45-54;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
6,512,567;ORD_4016_1635;1.514.988.232;9.997.175.598;4;Female;15-24;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
5,423,175;ORD_4016_1635;1.514.988.232;999.548.111;5;Male;25-34;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
2,187,385;ORD_4016_1635;1.306.286.335;9.995.183.563;6;Female;55-74;MI;LOMBARDIA;Degree / High School : Accountancy;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
366,742;ORD_4016_1635;1.514.988.232;999.493.866;7;Female;35-44;MI;LOMBARDIA;Qualification / Certificate: Office Clerk;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
5,547,804;ORD_4016_1635;1.514.988.232;9.994.017.792;8;Female;25-34;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
7,472,647;ORD_4016_1635;1.306.286.335;9.993.968.201;9;Female;15-24;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
5,915,185;ORD_4016_1635;1.514.988.232;9.993.690.491;10;Female;15-24;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
3,163,454;ORD_4029_1635;3.879.950.333;9.983.995.819;1;Female;25-34;CO;LOMBARDIA;N/A;Subordinate employment;Receptionist (m/f);Staff For Hotel / Floors / Reception / Back Office;MI 
4,788,249;ORD_4029_1635;6.046.154.404;9.983.615.875;2;Female;25-34;PC;EMILIA ROMAGNA;Qualification / Certificate: Tourism Enterprise Operator;Subordinate employment;Receptionist (m/f);Staff For Hotel / Floors / Reception / Back Office;MI 
6,584,316;ORD_4029_1635;0;9.980.450.439;3;Female;25-34;MI;LOMBARDIA;N/A;Subordinate employment;Receptionist (m/f);Staff For Hotel / Floors / Reception / Back Office;MI 
5,944,663;ORD_4029_1635;8.186.549.187;9.978.456.879;4;Female;35-44;MI;LOMBARDIA;N/A;Subordinate employment;Receptionist (m/f);Staff For Hotel / Floors / Reception / Back Office;MI 
4,193,580;ORD_4029_1635;5.140.151.215;9.973.265.839;5;Female;25-34;VA;LOMBARDIA;N/A;Subordinate employment;Receptionist (m/f);Staff For Hotel / Floors / Reception / Back Office;MI 
4,395,722;ORD_4029_1635;1.105.786.419;9.971.037.292;6;Female;25-34;MI;LOMBARDIA;N/A;Subordinate employment;Receptionist (m/f);Staff For Hotel / Floors / Reception / Back Office;MI 
7,243,967;ORD_4029_1635;0;9.970.162.201;7;Female;25-34;MI;LOMBARDIA;N/A;Subordinate employment;Receptionist (m/f);Staff For Hotel / Floors / Reception / Back Office;MI 
6,640,153;ORD_4029_1635;8.031.867.218;9.969.161.987;8;Female;25-34;BS;LOMBARDIA;N/A;Subordinate employment;Receptionist (m/f);Staff For Hotel / Floors / Reception / Back Office;MI 
5,479,294;ORD_4029_1635;7.493.821.716;9.969.142.914;9;Female;35-44;CR;LOMBARDIA;N/A;Subordinate employment;Receptionist (m/f);Staff For Hotel / Floors / Reception / Back Office;MI 
2,198,081;ORD_4029_1635;8.180.025.101;9.968.470.764;10;Female;35-44;MI;LOMBARDIA;N/A;Subordinate employment;Receptionist (m/f);Staff For Hotel / Floors / Reception / Back Office;MI 
6,626,643;ORD_4030_1635;9.244.432.831;9.997.941.589;1;Female;35-44;PR;EMILIA ROMAGNA;Degree / High School : Programmer Accountant;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
6,016,989;ORD_4030_1635;9.244.432.831;9.997.732.544;2;Female;25-34;PR;EMILIA ROMAGNA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
7,794,012;ORD_4030_1635;6.358.769.226;9.997.550.964;3;Female;45-54;BS;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
5,734,231;ORD_4030_1635;8.031.867.218;9.997.431.946;4;Female;25-34;BS;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
1,741,282;ORD_4030_1635;1.725.220.108;9.996.998.596;5;Female;25-34;MI;LOMBARDIA;Middle School;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
6,567,224;ORD_4030_1635;6.358.769.226;9.996.688.843;6;Female;35-44;BS;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
6,887,658;ORD_4030_1635;8.031.867.218;9.996.503.448;7;Female;45-54;BS;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
5,407,797;ORD_4030_1635;6.358.769.226;9.996.494.293;8;Female;25-34;BS;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
7,758,303;ORD_4030_1635;4.524.636.459;9.996.459.198;9;Female;35-44;BG;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
6,220,875;ORD_4030_1635;8.031.867.218;999.642.334;10;Female;55-74;BS;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
5,801,929;ORD_4037_1635;0;9.996.310.425;1;Female;35-44;RM;LAZIO;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
7,512,551;ORD_4037_1635;247.739.296;9.995.519.257;2;Female;25-34;RM;LAZIO;Degree / High School : Business Economics;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
4,902,779;ORD_4037_1635;5.109.244.537;9.994.543.457;3;Female;25-34;LT;LAZIO;Degree / High School : High School specializing in Social Sciences;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
626,232;ORD_4037_1635;0;9.994.114.685;4;Male;25-34;RM;LAZIO;"Middle School;Degree / High School : Surveying";Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
559,885;ORD_4037_1635;9.967.202.759;9.993.083.954;5;Female;35-44;FR;LAZIO;Master's Degree : Business Economics;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
2,286,559;ORD_4037_1635;1.647.108.841;9.992.040.253;6;Female;35-44;RM;LAZIO;Degree / High School : Social Services Technician;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
6,317,223;ORD_4037_1635;0;9.990.464.783;7;Female;25-34;RM;LAZIO;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
529,317;ORD_4037_1635;0;9.989.542.389;8;Female;25-34;RM;LAZIO;Degree / High School : High School specializing in Humanities;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
679,969;ORD_4037_1635;0;9.989.219.666;9;Male;25-34;RM;LAZIO;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
7,564,734;ORD_4037_1635;0;9.989.161.682;10;Female;25-34;RM;LAZIO;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;RM 
6,553,788;ORD_411_1843;1.297.264.099;9.997.952.271;1;Female;25-34;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
7,010,706;ORD_411_1843;2.662.951.708;9.996.870.422;2;Female;35-44;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
6,208,104;ORD_411_1843;1.745.704.079;9.996.513.367;3;Female;35-44;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
6,512,567;ORD_411_1843;1.297.264.099;9.995.565.796;4;Female;15-24;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
5,423,175;ORD_411_1843;1.297.264.099;9.993.764.496;5;Male;25-34;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
7,061,768;ORD_411_1843;8.225.308.418;9.992.845.917;6;Female;35-44;MB;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
366,742;ORD_411_1843;1.297.264.099;9.991.950.226;7;Female;35-44;MI;LOMBARDIA;Qualification / Certificate: Office Clerk;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
154,782;ORD_411_1843;1.848.454.094;9.991.400.146;8;Female;25-34;VA;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
4,847,040;ORD_411_1843;1.554.538.918;9.991.171.265;9;Female;25-34;MB;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
1,727,000;ORD_411_1843;1.297.264.099;999.072.113;10;Female;45-54;MI;LOMBARDIA;N/A;Subordinate employment;point of sale clerk/shop assistant;Large-scale distribution / Retail / Shop assistants / Shelving workers;MI 
4,506,856;ORD_4322_0669;3.695.837.784;9.975.988.007;1;Female;25-34;BO;EMILIA ROMAGNA;Degree / High School : Scientific High School;Subordinate employment;Tax Center Operator;Finance / Accounting ;MO 
6,269,125;ORD_4322_0669;5.026.723.099;9.975.885.773;2;Male;25-34;PR;EMILIA ROMAGNA;N/A;Subordinate employment;Tax Center Operator;Finance / Accounting ;MO 
6,650,231;ORD_4322_0669;2.393.920.898;9.972.840.118;3;Female;15-24;RE;EMILIA ROMAGNA;N/A;Subordinate employment;Tax Center Operator;Finance / Accounting ;MO 
7,508,900;ORD_4322_0669;3.695.837.784;9.964.756.012;4;Female;55-74;BO;EMILIA ROMAGNA;N/A;Subordinate employment;Tax Center Operator;Finance / Accounting ;MO 
7,239,155;ORD_4322_0669;178.784.523;9.961.575.317;5;Female;15-24;MO;EMILIA ROMAGNA;N/A;Subordinate employment;Tax Center Operator;Finance / Accounting ;MO 
840,104;ORD_4322_0669;3.695.837.784;9.960.493.469;6;Female;35-44;BO;EMILIA ROMAGNA;N/A;Subordinate employment;Tax Center Operator;Finance / Accounting ;MO 
6,070,928;ORD_4322_0669;3.695.837.784;9.947.492.981;7;Female;45-54;BO;EMILIA ROMAGNA;N/A;Subordinate employment;Tax Center Operator;Finance / Accounting ;MO 
4,593,383;ORD_4322_0669;1.156.081.867;9.946.681.213;8;Female;55-74;RE;EMILIA ROMAGNA;N/A;Subordinate employment;Tax Center Operator;Finance / Accounting ;MO 
4,895,322;ORD_4322_0669;1.854.703.712;9.946.055.603;9;Female;15-24;RE;EMILIA ROMAGNA;N/A;Subordinate employment;Tax Center Operator;Finance / Accounting ;MO 
7,621,463;ORD_4322_0669;3.695.837.784;9.942.759.705;10;Female;15-24;BO;EMILIA ROMAGNA;N/A;Subordinate employment;Tax Center Operator;Finance / Accounting ;MO 
4,905,798;ORD_4371_0669;1.069.215.107;999.640.274;1;Male;25-34;MO;EMILIA ROMAGNA;Degree / High School : Business Economics;Subordinate employment;Forklift/Forklift Driver;Warehouse / Logistics / Transport;MO 
1,639,872;ORD_4371_0669;9.781.597.138;9.996.070.862;2;Male;35-44;MO;EMILIA ROMAGNA;Degree / High School : Computer Science Technician;Subordinate employment;Forklift/Forklift Driver;Warehouse / Logistics / Transport;MO 
1,886,617;ORD_4371_0669;2.595.108.986;9.996.034.241;3;Male;25-34;MO;EMILIA ROMAGNA;Degree / High School : Technician in Electronics and Telecommunications;Subordinate employment;Forklift/Forklift Driver;Warehouse / Logistics / Transport;MO 
5,020,816;ORD_4371_0669;6.903.792.858;9.995.596.313;4;Male;35-44;MO;EMILIA ROMAGNA;N/A;Subordinate employment;Forklift/Forklift Driver;Warehouse / Logistics / Transport;MO 
2,827,166;ORD_4371_0669;100.557.394;9.995.536.804;5;Male;45-54;MO;EMILIA ROMAGNA;Bachelor's Degree : Industrial Design (L-04);Subordinate employment;Forklift/Forklift Driver;Warehouse / Logistics / Transport;MO 
4,602,610;ORD_4371_0669;9.781.597.138;9.995.475.006;6;Female;25-34;MO;EMILIA ROMAGNA;Degree / High School : Language High School;Subordinate employment;Forklift/Forklift Driver;Warehouse / Logistics / Transport;MO 
2,360,671;ORD_4371_0669;1.979.571.724;9.995.184.326;7;Male;25-34;BO;EMILIA ROMAGNA;Degree / High School : Accountancy;Subordinate employment;Forklift/Forklift Driver;Warehouse / Logistics / Transport;MO 
2,502,475;ORD_4371_0669;9.781.597.138;9.994.849.396;8;Male;35-44;MO;EMILIA ROMAGNA;Qualification / Certificate: Advertising Graphic Operator;Subordinate employment;Forklift/Forklift Driver;Warehouse / Logistics / Transport;MO 
5,576,709;ORD_4371_0669;9.781.597.138;9.994.830.322;9;Female;25-34;MO;EMILIA ROMAGNA;N/A;Subordinate employment;Forklift/Forklift Driver;Warehouse / Logistics / Transport;MO 
1,695,215;ORD_4371_0669;1.089.029.217;9.994.303.894;10;Male;35-44;MO;EMILIA ROMAGNA;N/A;Subordinate employment;Forklift/Forklift Driver;Warehouse / Logistics / Transport;MO 
4,702,564;ORD_44256_0544;7.913.145.065;9.908.786.011;1;Male;25-34;TO;PIEMONTE;N/A;Subordinate employment;Fire safety expert (m/f);Engineering / Research and Development / Laboratory;TO 
421,394;ORD_44256_0544;7.913.145.065;9.883.369.446;2;Male;35-44;TO;PIEMONTE;Middle School;Subordinate employment;Fire safety expert (m/f);Engineering / Research and Development / Laboratory;TO 
6,984,805;ORD_44256_0544;7.913.145.065;9.860.648.346;3;Male;25-34;TO;PIEMONTE;"Master's Degree : Energy Engineering and Nuclear (LM-30);Bachelor's Degree : Energy Engineering";Subordinate employment;Fire safety expert (m/f);Engineering / Research and Development / Laboratory;TO 
6,309,309;ORD_44256_0544;7.913.145.065;9.858.846.283;4;Female;35-44;TO;PIEMONTE;N/A;Subordinate employment;Fire safety expert (m/f);Engineering / Research and Development / Laboratory;TO 
780,411;ORD_44256_0544;7.913.145.065;9.850.415.039;5;Male;25-34;TO;PIEMONTE;Degree / High School : Accountancy;Subordinate employment;Fire safety expert (m/f);Engineering / Research and Development / Laboratory;TO 
930,237;ORD_44256_0544;1.314.897.633;9.843.212.128;6;Male;25-34;TO;PIEMONTE;Degree / High School : Technician in Electronics and Telecommunications;Subordinate employment;Fire safety expert (m/f);Engineering / Research and Development / Laboratory;TO 
7,083,527;ORD_44256_0544;7.913.145.065;9.839.655.304;7;Female;25-34;TO;PIEMONTE;N/A;Subordinate employment;Fire safety expert (m/f);Engineering / Research and Development / Laboratory;TO 
7,453,384;ORD_44256_0544;5.141.758.442;983.808.136;8;Female;35-44;TO;PIEMONTE;N/A;Subordinate employment;Fire safety expert (m/f);Engineering / Research and Development / Laboratory;TO 
5,729,135;ORD_44256_0544;1.314.897.633;98.322.052;9;Male;45-54;TO;PIEMONTE;N/A;Subordinate employment;Fire safety expert (m/f);Engineering / Research and Development / Laboratory;TO 
7,248,626;ORD_44256_0544;7.913.145.065;9.826.423.645;10;Male;35-44;TO;PIEMONTE;N/A;Subordinate employment;Fire safety expert (m/f);Engineering / Research and Development / Laboratory;TO 
6,804,214;ORD_44263_0544;2.087.851.906;9.993.731.689;1;Female;35-44;TO;PIEMONTE;N/A;Subordinate employment;Commercial Back Office;Commercial / Sales;TO 
